time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temp,pressure,acc_x_adxl,acc_y_adxl,acc_y_adxl,status,sd_file
2203266102,-585,674,1117,3928,18,-2737,-26.78213501,17.79481506,-30.56562805,23.90598869,92988.48438,19,-7,7,31,1
2203275770,-616,628,850,3964,53,-2913,-27.38214111,18.69480896,-30.41563416,23.90130806,92960.54688,18,-4,8,31,1
2203285698,-562,609,691,4002,69,-3076,-27.38214111,20.34481812,-28.46563721,23.90130806,92987.45313,17,-2,3,31,1
2203295240,-559,525,1026,4014,52,-3228,-27.38214111,20.34481812,-28.46563721,23.90130806,92977.67188,17,-2,4,31,1
2203304906,-596,579,861,4056,58,-3377,-27.69287109,19.45457458,-26.67784119,23.90130806,93004.57813,17,-2,9,31,1
2203314604,-561,579,736,4102,63,-3527,-29.7928772,18.55458069,-26.52783203,23.91067123,92989.52344,17,-5,4,31,1
2203324145,-479,452,1017,4094,19,-3654,-29.94287109,20.65458679,-23.82783508,23.89662552,92986.42188,16,-1,7,63,1
2203333811,-506,321,704,4117,-3,-3761,-29.94287109,20.65458679,-23.82783508,23.90598869,92983.59375,16,0,4,31,1
2203343734,-387,253,718,4114,-41,-3825,-31.30899048,18.567276,-22.19200134,23.91067123,92991.96875,14,1,2,31,1
2203353395,-420,51,983,4140,-85,-3868,-32.95898438,19.4672699,-21.59199524,23.91535187,92975.875,13,4,8,31,1
2203362941,-577,-142,726,4149,-131,-3883,-33.85899353,18.567276,-20.24200439,23.92471695,93017.08594,17,5,6,31,1
2203372611,-574,-647,813,4190,-168,-3881,-33.85899353,18.567276,-20.24200439,23.92003441,93011.16406,19,14,3,31,1
2203382536,-597,-658,866,4246,-233,-3758,-35.50898743,17.6672821,-19.79199219,23.91535187,92990.55469,19,14,3,31,1
2203392198,-548,-480,1005,4253,-285,-3607,-36.55899048,15.11776733,-18.44200134,23.91067123,92996.85938,19,16,5,31,1
2203401739,-493,-462,907,4294,-318,-3486,-36.55899048,15.11776733,-18.44200134,23.91067123,92987.07813,16,12,4,31,1
2203411405,-525,-778,748,4322,-369,-3357,-37.60899353,14.81776428,-15.14199829,23.91067123,92965.0625,17,14,2,31,1
2203421066,-640,-396,907,4357,-400,-3176,-36.57168579,14.52459717,-16.64883423,23.92003441,92952.44531,18,17,4,31,1
2203430993,-544,-405,808,4384,-415,-3057,-37.62168884,10.92460632,-14.39883423,23.91067123,93016.42969,18,10,6,31,1
2203440534,-630,-914,999,4428,-429,-2874,-37.62168884,10.92460632,-14.39883423,23.92003441,93020.94531,19,17,5,31,1
2203450195,-605,-877,917,4514,-396,-2644,-37.62168884,10.92460632,-14.39883423,23.92003441,93011.16406,19,20,10,31,1
2203459861,-491,-513,1030,4589,-364,-2452,-38.22167969,11.52459717,-14.24884033,23.92003441,92989.14063,18,19,7,31,1
2203469401,-424,-376,894,4646,-340,-2357,-39.12168884,10.92460632,-13.04882813,23.92003441,93001.375,15,12,6,31,1
2203479335,-490,-345,754,4722,-324,-2278,-39.12168884,10.92460632,-13.04882813,23.92003441,93030.73438,13,14,7,31,1
2203488997,-535,-315,1154,4773,-300,-2217,-38.39903259,8.682418823,-14.11250305,23.92003441,93060.08594,15,11,7,31,1
2203498658,-564,-734,1065,4905,-230,-2126,-39.59902954,8.682418823,-12.61250305,23.92471695,93036.65625,17,18,10,31,1
2203508204,-596,-193,1079,4980,-158,-2010,-40.64903259,8.232421875,-12.3125,23.92939758,93035.25,17,11,9,31,1
2203517865,-533,-222,1127,5051,-65,-1939,-40.64903259,8.232421875,-12.3125,23.92471695,93026.875,17,7,9,31,1
2203527788,-584,-584,1249,5106,24,-1821,-41.54902649,7.782409668,-10.96250916,23.92003441,93047.85938,17,11,9,31,1
2203537453,-655,-640,1229,5162,189,-1646,-40.96514893,7.936325073,-10.06835938,23.93408012,93021.60156,18,17,14,31,1
2203546995,-617,-865,1388,5173,343,-1503,-40.66514587,6.286315918,-9.318359375,23.93408012,92997.14063,18,20,11,31,1
2203556661,-660,-481,1264,5238,517,-1370,-40.66514587,6.286315918,-9.318359375,23.92939758,92996.10156,18,20,15,31,1
